student_id,semester,age,gender,level,faculty,city_type,sleep_hours,study_hours,screen_hours_academic,screen_hours_leisure,physical_activity_hours,academic_pressure,social_support,financial_stress,gpa,exam_period,anxiety_score,depressive_symptoms,stress_level,burnout_risk
2285,2024S1,19,F,L1,Gestion,Urbain,5.7,2.9,5.3,1.1,0.0,3,1,1,15.6,0,3.5,3.1,2,Faible
2286,2024S2,26,F,M1,Sciences,Urbain,6.3,5.8,3.7,3.0,0.5,5,5,1,11.2,0,4.7,1.6,2,Faible
2286,2023S2,25,M,Bac,Ingénierie,Urbain,7.0,5.1,2.3,6.4,3.4,5,2,4,14.6,0,6.0,2.0,3,Faible
2287,2023S1,24,F,M1,Droit,Rural,7.7,6.6,6.1,2.1,4.4,1,3,3,9.3,1,2.2,4.0,3,Faible
2287,2023S1,21,M,Bac,Sciences,Urbain,7.0,1.2,1.9,2.3,2.8,4,1,3,16.7,1,4.5,5.8,3,Faible
2288,2023S1,22,F,L1,Sciences,Rural,6.5,2.1,5.5,1.9,3.1,4,5,5,12.7,0,4.5,3.4,3,Faible
2288,2023S1,27,M,M1,Ingénierie,Urbain,4.3,3.5,4.5,3.2,4.5,2,4,1,11.9,0,3.9,3.2,2,Faible
2289,2023S1,26,F,Bac,Gestion,Urbain,9.0,6.7,3.2,4.8,4.4,2,2,1,11.5,0,2.4,1.7,1,Faible
2289,2024S1,17,M,Bac,Ingénierie,Rural,5.4,1.6,7.9,5.4,2.9,3,1,3,14.3,0,3.9,3.4,3,Faible
2290,2024S2,26,F,L3,Médecine,Rural,7.8,2.8,4.4,1.5,1.1,5,5,1,12.7,1,6.6,2.5,3,Faible
2290,2023S2,17,M,L2,Droit,Urbain,6.3,7.3,4.6,6.0,0.0,4,4,1,6.0,0,3.9,3.2,4,Moyen
2291,2024S1,20,F,L2,Ingénierie,Urbain,8.1,5.6,4.4,6.3,2.1,1,3,1,10.7,0,3.1,2.8,2,Faible
2291,2024S2,18,F,Bac,Ingénierie,Rural,4.5,6.7,4.0,3.4,2.3,4,1,2,13.0,1,5.3,6.5,5,Moyen
2292,2023S1,27,M,L2,Médecine,Rural,5.4,4.3,3.3,1.2,5.9,4,2,2,9.1,0,4.8,3.4,3,Faible
2292,2024S2,23,M,Bac,Médecine,Rural,6.1,8.0,4.9,6.5,3.0,4,5,2,10.5,0,5.1,3.8,3,Faible
2293,2024S2,18,F,M1,Sciences,Rural,5.0,1.6,3.7,4.8,2.3,2,3,5,10.8,0,3.5,4.0,3,Faible
2293,2023S1,26,M,L2,Gestion,Urbain,5.5,4.1,0.2,7.8,0.7,5,3,1,16.8,1,6.8,1.0,3,Faible
2294,2023S1,18,F,L3,Droit,Rural,8.1,3.9,2.0,1.1,2.1,5,5,2,13.8,0,3.3,3.0,1,Faible
2294,2023S1,21,F,Bac,Ingénierie,Urbain,7.1,3.9,5.6,4.6,3.9,4,5,2,13.0,1,4.3,3.6,2,Faible
2295,2023S2,20,M,M1,Gestion,Urbain,8.3,2.0,5.1,6.9,1.7,5,5,4,8.5,0,3.1,4.6,3,Faible
2295,2023S1,24,F,L2,Sciences,Urbain,6.4,5.6,1.6,4.9,0.1,3,1,5,9.9,1,5.6,4.5,3,Faible
2296,2023S2,20,M,M1,Gestion,Urbain,6.1,2.1,2.5,0.0,0.7,2,2,2,14.6,0,2.6,1.8,2,Faible
2296,2023S1,22,F,L1,Ingénierie,Urbain,4.5,1.8,2.4,0.0,0.0,2,3,2,14.0,0,5.0,2.9,3,Faible
2297,2023S2,21,M,L3,Médecine,Urbain,7.8,0.0,6.1,7.6,1.0,5,4,2,7.7,1,5.0,1.5,2,Faible
2297,2024S2,27,F,L2,Médecine,Urbain,6.1,3.0,0.7,2.8,0.3,4,5,4,16.2,1,5.1,4.9,4,Moyen
2298,2024S1,18,M,Bac,Sciences,Urbain,6.6,4.8,2.4,5.0,2.8,4,2,4,9.4,0,5.9,4.0,3,Faible
2298,2024S2,27,M,L1,Lettres,Urbain,5.5,5.1,3.6,1.4,3.0,4,4,5,13.1,0,4.2,2.8,3,Faible
2299,2024S2,24,F,Bac,Gestion,Urbain,10.0,4.1,0.9,2.9,4.3,5,1,1,18.0,0,5.6,3.6,2,Faible
2299,2023S1,18,M,L1,Ingénierie,Urbain,6.5,3.2,3.6,5.9,1.9,4,3,1,10.7,0,3.9,4.3,3,Faible
2300,2023S2,25,F,L1,Droit,Rural,5.3,3.7,1.6,4.6,1.9,5,2,5,12.5,1,6.1,4.9,4,Moyen
2300,2024S1,25,M,L1,Sciences,Urbain,4.7,3.2,2.0,3.1,2.5,1,2,1,10.3,1,3.5,5.2,3,Faible
2301,2023S1,19,M,L2,Gestion,Urbain,7.0,8.6,2.6,5.6,1.2,5,3,3,12.5,0,5.5,2.4,4,Moyen
2301,2023S1,20,F,L2,Ingénierie,Rural,5.2,2.0,3.2,3.9,0.3,3,3,1,16.3,0,3.0,4.0,3,Faible
2302,2023S1,24,M,Bac,Médecine,Urbain,5.7,2.9,2.5,6.0,0.6,4,5,4,11.4,0,5.0,1.6,3,Faible
2302,2024S2,25,F,L3,Ingénierie,Urbain,4.2,4.5,3.7,3.1,2.9,4,3,4,11.1,0,5.2,5.4,4,Moyen
2303,2023S2,19,F,M1,Ingénierie,Urbain,6.4,2.3,5.7,4.6,3.4,2,2,2,15.3,0,4.2,3.7,2,Faible
2303,2023S2,21,F,L1,Sciences,Rural,6.4,4.6,5.1,8.0,5.6,5,5,4,8.2,0,5.5,2.1,3,Faible
2304,2024S1,27,M,Bac,Gestion,Rural,8.9,1.2,6.2,4.3,0.5,1,3,3,12.2,1,1.9,2.3,2,Faible
2304,2023S2,24,F,L2,Gestion,Urbain,5.5,4.7,3.4,5.4,0.4,4,4,3,9.8,0,6.3,2.6,3,Faible
2305,2023S2,19,M,L3,Gestion,Rural,3.2,3.6,3.4,0.5,0.0,2,4,3,11.3,0,4.5,3.0,3,Faible
2305,2023S1,23,F,L2,Lettres,Rural,6.0,3.0,3.9,4.3,2.2,5,3,2,9.3,1,6.0,3.3,3,Faible
2306,2023S1,27,M,L2,Droit,Urbain,8.1,3.9,0.7,4.4,2.8,2,2,1,7.7,1,1.8,2.9,2,Faible
2306,2024S2,24,F,Bac,Gestion,Urbain,7.2,3.4,5.4,1.6,1.1,1,5,2,6.0,0,2.6,2.0,1,Faible
2307,2023S1,26,M,L3,Gestion,Rural,7.8,3.7,2.8,3.5,0.0,5,5,4,10.6,0,6.0,4.6,3,Faible
2307,2023S1,27,F,L1,Sciences,Urbain,6.9,6.0,3.4,3.4,5.0,4,5,3,12.7,0,6.4,1.0,3,Faible
2308,2023S1,19,F,Bac,Lettres,Urbain,5.7,8.1,4.3,1.8,2.5,5,1,2,14.4,1,5.7,4.0,4,Moyen
2308,2023S1,18,F,Bac,Lettres,Urbain,4.7,0.0,2.1,3.0,0.2,4,3,2,8.0,0,4.8,3.4,3,Faible
2309,2024S2,26,M,L1,Sciences,Urbain,4.9,4.0,2.2,8.2,1.5,3,1,3,12.5,1,3.4,3.8,3,Faible
2309,2023S1,23,F,L2,Médecine,Urbain,5.5,1.9,4.2,4.0,5.4,4,1,5,13.7,1,6.1,4.4,4,Moyen
2310,2024S1,25,M,L2,Droit,Urbain,7.2,3.8,4.3,4.6,3.4,2,4,3,13.1,1,4.1,2.2,2,Faible
2310,2024S1,17,F,M2,Sciences,Urbain,6.2,5.3,7.6,7.8,1.5,1,5,5,12.8,0,1.0,2.5,3,Faible
2311,2024S1,19,M,Bac,Ingénierie,Rural,3.8,9.3,3.9,0.0,0.6,5,1,3,6.0,0,3.5,3.5,4,Moyen
2311,2024S1,21,F,M2,Ingénierie,Urbain,6.7,3.9,4.5,8.3,4.0,3,2,1,11.6,0,4.3,2.0,2,Faible
2312,2023S1,19,F,L2,Ingénierie,Urbain,8.0,4.8,7.7,5.5,0.0,3,3,5,11.8,1,3.1,3.9,2,Faible
2312,2024S1,17,F,L1,Sciences,Rural,4.1,2.7,4.1,1.5,2.7,3,2,5,13.6,0,3.7,4.6,3,Faible
2313,2023S1,23,F,M1,Ingénierie,Rural,7.1,2.6,4.3,1.5,2.7,2,5,2,16.2,1,3.6,2.7,1,Faible
2313,2024S2,23,F,L2,Ingénierie,Urbain,3.3,2.5,0.0,5.6,3.7,4,4,5,11.2,1,6.1,3.4,4,Moyen
2314,2024S1,26,M,L1,Lettres,Urbain,5.1,3.1,2.8,5.6,2.8,3,2,4,11.0,1,6.5,3.9,4,Moyen
2314,2023S2,24,M,M1,Ingénierie,Urbain,4.5,3.6,3.9,4.9,2.9,1,2,2,12.4,0,2.7,2.6,1,Faible
2315,2024S1,21,M,L2,Ingénierie,Rural,7.3,7.3,2.1,2.1,2.5,1,1,2,12.1,1,3.8,4.4,3,Faible
2315,2024S1,26,F,L2,Ingénierie,Urbain,8.6,3.8,3.9,4.5,2.5,5,2,1,13.3,1,3.2,3.6,3,Faible
2316,2023S1,21,F,M1,Sciences,Urbain,7.8,5.6,4.8,2.7,4.8,1,4,2,13.6,1,2.5,2.5,2,Faible
2316,2024S1,21,M,L1,Droit,Rural,7.7,5.1,5.2,3.5,2.0,4,2,2,11.5,0,4.3,1.9,2,Faible
2317,2023S2,17,F,L2,Lettres,Urbain,5.0,6.4,3.3,2.0,3.3,4,2,4,13.5,1,5.0,5.0,4,Moyen
2317,2023S1,26,M,L3,Médecine,Rural,7.1,0.7,0.7,2.6,1.4,3,5,2,11.3,0,2.2,3.4,1,Faible
2318,2023S1,21,F,L1,Médecine,Urbain,6.6,5.2,3.7,0.0,0.5,4,4,5,7.6,0,5.3,4.4,3,Faible
2318,2024S2,22,M,Bac,Gestion,Urbain,4.7,5.0,2.7,7.0,1.3,4,2,1,8.5,1,5.9,5.0,4,Moyen
2319,2024S2,17,F,L3,Ingénierie,Urbain,7.8,4.3,2.1,2.3,1.6,3,5,4,6.0,0,6.7,3.9,2,Faible
2319,2024S1,27,M,Bac,Sciences,Urbain,6.9,6.7,3.0,6.7,0.4,5,3,3,17.0,0,5.1,3.4,4,Moyen
2320,2024S2,23,F,L3,Ingénierie,Rural,6.0,4.3,2.9,3.1,0.0,4,2,3,15.9,0,4.9,3.1,3,Faible
2320,2024S2,17,M,M1,Droit,Rural,7.4,6.3,3.1,2.8,3.8,4,2,3,15.1,0,4.7,2.5,3,Faible
2321,2024S2,27,F,L1,Sciences,Rural,6.5,4.8,2.7,0.0,1.1,2,5,4,11.4,0,2.2,3.5,3,Faible
2321,2023S1,18,M,Bac,Médecine,Urbain,8.0,5.0,6.1,7.8,1.6,5,5,3,14.9,1,3.2,4.1,4,Moyen
2322,2023S1,18,M,Bac,Sciences,Urbain,8.9,5.1,4.0,6.1,1.1,3,5,5,14.7,0,3.6,4.5,2,Faible
2322,2023S1,21,F,L2,Sciences,Urbain,5.9,4.1,4.0,2.1,0.0,2,2,3,7.6,0,1.1,2.2,2,Faible
2323,2024S2,26,F,M1,Gestion,Urbain,5.9,7.6,4.2,5.8,4.5,2,1,3,9.6,0,2.5,4.2,3,Faible
2323,2023S1,23,F,L2,Ingénierie,Urbain,5.6,6.7,1.0,6.1,0.6,5,1,1,13.6,0,4.3,3.0,4,Moyen
2324,2024S2,17,F,Bac,Droit,Rural,6.3,4.4,5.3,4.4,3.5,4,5,3,10.5,1,6.0,2.1,3,Faible
2324,2023S1,26,F,L2,Ingénierie,Urbain,8.2,4.8,9.4,4.3,0.5,3,1,3,9.9,0,4.0,4.2,4,Moyen
2325,2023S1,17,F,L3,Sciences,Urbain,4.8,5.5,1.8,4.0,2.3,5,3,2,14.5,1,3.6,3.9,4,Moyen
2325,2023S2,17,F,L1,Médecine,Rural,4.4,6.1,2.3,2.4,3.4,2,1,5,9.5,0,4.4,2.5,4,Moyen
2326,2024S1,22,M,L3,Lettres,Urbain,6.6,7.7,2.5,3.2,0.2,1,1,4,18.0,1,4.3,4.5,4,Moyen
2326,2024S2,18,M,L1,Sciences,Urbain,6.2,6.3,4.0,2.1,1.4,3,2,1,16.8,1,5.0,1.4,2,Faible
2327,2023S2,17,F,L3,Médecine,Urbain,6.6,4.2,3.3,6.1,1.1,1,1,4,11.4,1,4.9,5.0,3,Faible
2327,2023S1,22,M,L1,Lettres,Rural,3.6,2.9,2.6,7.3,1.3,4,5,3,15.7,1,6.9,1.8,3,Faible
2328,2024S2,18,M,L1,Sciences,Urbain,8.5,6.5,4.6,4.7,3.2,5,2,2,12.6,1,5.2,3.3,3,Faible
2328,2023S1,22,F,M1,Droit,Urbain,6.6,5.1,4.2,3.0,4.1,4,1,3,10.8,1,5.3,3.0,4,Moyen
2329,2024S1,26,F,L2,Ingénierie,Rural,9.7,2.5,5.7,3.1,1.5,5,3,3,17.9,1,4.6,2.8,3,Faible
2329,2023S2,24,F,L1,Sciences,Rural,6.9,6.2,3.8,4.7,2.4,2,2,1,13.2,1,4.6,1.0,2,Faible
2330,2024S1,18,M,M1,Gestion,Rural,5.7,7.5,3.4,5.1,0.0,4,2,1,9.3,0,3.6,1.7,5,Moyen
2330,2023S2,27,M,L2,Sciences,Urbain,6.7,4.5,2.7,4.3,5.7,1,2,4,13.4,0,3.1,3.0,1,Faible
2331,2023S1,25,F,Bac,Gestion,Rural,8.4,7.6,3.9,2.6,2.8,2,1,3,17.0,0,2.4,2.5,2,Faible
2331,2024S1,24,M,L2,Médecine,Urbain,5.3,6.0,1.6,6.3,3.3,5,5,4,12.0,1,6.0,2.7,4,Moyen
2332,2024S1,26,F,M1,Sciences,Urbain,7.1,2.2,5.5,4.3,1.3,2,4,3,12.6,0,3.3,2.2,1,Faible
2332,2023S1,17,F,L2,Droit,Urbain,6.9,5.3,4.6,4.9,3.6,1,4,1,11.1,0,4.2,2.0,2,Faible
2333,2024S1,23,M,Bac,Gestion,Rural,7.1,1.0,3.9,0.0,2.2,3,4,2,13.1,1,4.1,1.5,2,Faible
2333,2024S2,26,M,L2,Médecine,Urbain,5.0,5.2,2.8,3.6,3.4,5,1,4,9.1,0,6.7,3.1,4,Moyen
2334,2023S2,22,F,L2,Ingénierie,Urbain,7.2,2.5,6.4,5.4,0.6,3,3,4,9.6,0,1.5,3.4,3,Faible
2334,2023S2,22,F,L3,Sciences,Urbain,7.1,4.9,2.5,1.5,2.3,2,2,5,11.0,0,2.9,3.9,1,Faible
2335,2023S2,22,M,Bac,Gestion,Urbain,8.5,5.9,2.0,0.5,0.0,4,2,5,12.5,1,5.6,2.3,2,Faible
2335,2024S2,22,M,L2,Lettres,Urbain,8.8,3.3,2.9,6.3,2.9,5,5,2,15.3,0,4.3,2.5,3,Faible
2336,2023S2,26,M,Bac,Sciences,Urbain,6.8,7.9,5.0,4.3,2.8,2,2,5,11.6,0,5.1,2.6,3,Faible
2336,2023S1,23,F,L2,Médecine,Rural,6.6,2.7,6.1,4.4,0.0,5,5,2,14.5,0,5.1,1.3,2,Faible
2337,2024S1,19,F,M2,Médecine,Urbain,5.0,0.2,5.4,4.8,0.3,1,1,3,10.7,0,2.6,5.2,2,Faible
2337,2024S2,22,F,Bac,Ingénierie,Rural,6.0,4.4,1.1,4.5,0.8,2,4,5,13.8,0,6.2,4.5,3,Faible
2338,2023S2,19,F,L1,Lettres,Urbain,5.7,7.2,3.4,0.0,2.7,4,5,5,15.6,1,4.3,3.9,3,Faible
2338,2023S1,23,M,L2,Sciences,Urbain,7.7,4.5,2.6,3.2,0.0,5,5,4,11.7,0,3.8,3.1,4,Moyen
2339,2024S1,23,F,L3,Sciences,Urbain,6.7,3.3,4.2,3.7,4.9,4,2,2,13.1,1,5.6,2.2,3,Faible
2339,2024S1,24,F,L1,Sciences,Rural,4.9,1.2,3.0,4.3,0.9,4,1,4,10.2,1,4.1,5.8,4,Moyen
2340,2024S2,18,F,L2,Ingénierie,Urbain,5.1,3.4,4.9,4.1,6.5,1,4,5,13.8,0,2.3,3.0,3,Faible
2340,2024S2,25,F,M1,Ingénierie,Urbain,9.9,2.2,2.7,3.1,2.0,3,1,3,6.0,1,2.6,2.8,2,Faible
2341,2024S2,21,M,L3,Lettres,Urbain,5.7,5.0,2.0,5.8,0.0,2,4,1,7.1,1,4.9,1.9,3,Faible
2341,2023S1,25,M,L3,Gestion,Rural,7.2,5.2,5.9,3.4,0.0,3,3,2,13.7,0,6.4,3.6,2,Faible
2342,2023S1,26,F,L1,Sciences,Urbain,6.3,2.6,3.4,4.4,2.0,3,1,2,7.1,0,4.1,3.0,2,Faible
2342,2024S2,21,M,M1,Gestion,Urbain,6.0,3.8,5.1,7.2,0.0,1,3,3,10.5,0,2.6,4.6,2,Faible
2343,2023S2,23,M,L1,Gestion,Rural,7.9,7.4,1.4,1.1,0.5,4,4,3,16.2,1,5.8,3.5,3,Faible
2343,2024S1,27,M,Bac,Ingénierie,Rural,5.7,3.6,1.8,0.0,0.0,4,5,2,14.6,0,3.9,1.5,2,Faible
2344,2024S1,25,F,L1,Sciences,Urbain,5.9,3.6,1.2,4.7,1.3,2,3,2,18.0,1,3.4,5.2,2,Faible
2344,2023S1,20,F,L2,Sciences,Urbain,8.2,4.9,2.1,5.2,4.2,1,4,3,12.2,0,3.4,1.5,1,Faible
2345,2024S1,18,F,M1,Sciences,Urbain,5.8,1.7,2.3,8.4,0.9,5,4,3,11.8,0,6.5,1.8,3,Faible
2345,2023S2,25,M,Bac,Lettres,Rural,4.3,6.4,2.1,4.1,2.8,4,3,3,12.0,0,5.2,3.0,4,Moyen
2346,2024S1,18,M,L3,Médecine,Urbain,4.7,3.7,3.4,3.6,0.4,2,1,5,9.2,1,4.1,5.0,2,Faible
2346,2023S1,19,F,L3,Droit,Rural,7.0,2.2,1.7,2.9,3.5,5,5,2,11.4,0,7.5,1.3,2,Faible
2347,2023S1,26,F,L2,Lettres,Rural,5.3,5.6,2.1,6.2,1.2,3,4,2,8.2,1,3.7,3.8,3,Faible
2347,2023S2,18,F,L3,Ingénierie,Rural,7.9,3.5,3.9,5.0,2.4,1,1,3,15.5,1,2.5,3.2,3,Faible
2348,2023S2,19,F,Bac,Lettres,Rural,6.3,2.7,7.0,5.6,0.8,5,4,4,14.2,0,4.6,6.1,3,Faible
2348,2024S1,22,M,Bac,Sciences,Urbain,7.4,4.6,4.4,4.6,1.5,4,4,1,8.5,0,4.8,2.9,2,Faible
2349,2024S1,19,F,M1,Sciences,Urbain,6.8,6.6,4.2,5.7,0.0,2,4,2,10.0,1,3.2,2.0,3,Faible
2349,2023S1,26,F,L1,Gestion,Urbain,7.8,3.7,3.0,6.8,4.4,2,1,5,13.2,1,4.8,3.1,3,Faible
2350,2023S2,24,M,Bac,Ingénierie,Urbain,8.9,2.6,0.0,5.2,2.1,1,2,1,12.8,0,2.5,3.4,2,Faible
2350,2023S2,27,F,L2,Ingénierie,Urbain,7.1,0.0,3.1,2.9,0.8,3,5,4,8.9,1,3.9,2.5,3,Faible
2351,2023S2,22,M,M1,Gestion,Urbain,7.0,1.6,1.7,2.1,1.6,4,5,5,12.2,0,3.9,3.3,3,Faible
2351,2024S1,23,F,L2,Lettres,Rural,7.9,3.5,5.3,4.3,2.6,3,2,3,13.7,0,3.8,5.5,3,Faible
2352,2023S2,17,M,L1,Ingénierie,Rural,5.5,1.9,6.3,7.0,3.0,1,4,4,13.8,0,4.2,3.8,2,Faible
2352,2023S1,19,F,L1,Ingénierie,Urbain,7.1,3.1,1.9,4.4,1.1,1,2,3,17.1,1,3.3,4.3,2,Faible
2353,2023S1,19,M,L3,Médecine,Urbain,5.0,8.4,3.5,0.7,3.0,3,3,5,12.8,0,5.0,5.7,4,Moyen
2353,2024S1,18,F,Bac,Gestion,Urbain,5.2,7.0,1.1,7.6,2.0,5,3,5,8.3,1,4.7,3.0,5,Moyen
2354,2024S2,23,F,Bac,Sciences,Rural,5.6,2.9,5.0,4.9,0.8,5,1,3,8.8,0,4.3,3.8,3,Faible
2354,2024S1,25,M,L1,Droit,Urbain,8.1,4.8,5.7,3.8,1.4,1,1,1,15.8,0,2.7,2.9,2,Faible
2355,2024S2,20,F,L2,Gestion,Rural,6.1,2.3,4.5,3.7,1.1,5,3,2,16.8,1,5.3,2.6,3,Faible
2355,2023S2,21,M,L1,Gestion,Rural,5.2,7.6,4.1,0.0,4.8,5,2,2,11.9,1,5.4,2.6,4,Moyen
2356,2024S1,19,F,L1,Droit,Rural,7.4,4.6,3.4,2.3,2.2,2,1,5,13.1,0,3.0,3.6,3,Faible
2356,2023S1,27,F,Bac,Droit,Rural,4.0,6.6,4.4,2.3,3.1,3,2,4,12.3,0,4.9,2.8,3,Faible
2357,2023S2,25,M,Bac,Sciences,Rural,3.7,2.9,3.0,5.2,3.8,2,1,3,11.1,1,4.7,3.2,4,Moyen
2357,2023S1,20,M,L1,Sciences,Rural,5.9,7.7,2.8,3.6,2.1,2,5,4,7.5,1,4.0,2.5,3,Faible
2358,2023S2,21,M,L2,Lettres,Urbain,5.9,3.6,5.8,6.2,3.4,1,2,3,13.4,0,2.7,3.5,2,Faible
2358,2024S1,17,M,L2,Droit,Urbain,7.8,1.0,4.9,0.0,2.0,1,3,4,17.3,1,3.9,2.5,2,Faible
2359,2024S2,27,F,L1,Gestion,Rural,8.0,4.2,2.5,8.5,1.9,1,3,3,12.5,1,3.1,4.5,2,Faible
2359,2023S2,18,M,L1,Ingénierie,Urbain,6.2,3.1,6.7,6.5,1.5,2,1,5,11.1,1,3.3,5.1,3,Faible
2360,2024S2,25,F,L1,Gestion,Urbain,6.0,6.5,2.2,4.9,1.3,4,2,1,10.7,0,4.3,3.5,3,Faible
2360,2023S2,18,F,L1,Sciences,Rural,5.2,3.3,7.0,3.3,2.8,2,4,2,13.5,0,3.2,2.1,2,Faible
2361,2023S1,21,F,Bac,Droit,Rural,6.1,5.6,1.2,5.6,0.4,2,3,4,15.5,0,3.9,3.7,3,Faible
2361,2023S1,24,F,Bac,Ingénierie,Urbain,3.0,3.1,3.2,4.2,0.3,2,3,2,13.6,1,6.4,3.2,2,Faible
2362,2023S2,19,M,L1,Droit,Urbain,5.7,2.8,4.3,3.6,3.3,5,2,4,6.4,0,5.4,3.5,4,Moyen
2362,2024S2,22,F,M2,Ingénierie,Urbain,6.2,4.5,4.1,5.5,3.7,5,2,5,17.2,0,5.4,2.2,4,Moyen
2363,2024S1,20,M,L1,Droit,Urbain,5.2,5.6,3.8,5.7,4.5,1,1,5,14.5,1,5.8,4.0,2,Faible
2363,2024S1,27,F,M1,Ingénierie,Rural,5.4,1.4,5.8,4.7,1.4,2,4,4,11.5,0,4.4,3.7,2,Faible
2364,2023S1,23,F,L1,Lettres,Urbain,5.9,6.3,4.3,3.0,0.0,2,3,4,10.4,0,4.5,5.3,4,Moyen
2364,2024S1,26,F,L1,Droit,Rural,6.3,6.4,4.4,3.8,0.0,1,2,4,10.7,1,3.9,3.0,3,Faible
2365,2023S1,19,M,L3,Gestion,Urbain,7.5,3.9,2.4,1.3,4.0,3,3,5,14.6,0,3.6,2.1,3,Faible
2365,2024S1,22,F,Bac,Gestion,Urbain,6.9,4.1,5.0,1.2,3.3,4,4,1,6.1,1,5.0,3.5,3,Faible
2366,2023S2,26,M,Bac,Sciences,Rural,7.5,0.0,2.7,2.8,2.7,4,5,1,13.5,0,6.1,1.0,2,Faible
2366,2023S1,25,F,M2,Médecine,Urbain,7.1,8.1,5.6,5.9,3.0,3,5,4,12.8,0,2.5,4.5,3,Faible
2367,2023S1,27,F,L2,Lettres,Urbain,6.5,3.9,6.1,4.2,3.0,1,4,3,12.8,0,2.8,4.1,3,Faible
2367,2023S2,26,M,Bac,Sciences,Rural,9.4,6.7,3.6,5.9,4.8,3,2,1,8.5,1,2.4,3.3,2,Faible
2368,2023S1,17,M,Bac,Lettres,Rural,5.3,3.3,4.4,6.6,0.4,4,5,5,6.9,1,4.3,2.0,3,Faible
2368,2024S1,19,F,M1,Gestion,Urbain,5.0,4.5,4.0,4.7,0.7,3,2,5,18.0,0,6.2,3.9,3,Faible
2369,2024S1,18,M,M1,Sciences,Urbain,6.1,5.5,3.4,1.9,2.7,2,1,5,12.4,1,4.0,4.1,3,Faible
2369,2023S1,24,M,L1,Ingénierie,Urbain,6.2,3.6,3.1,5.6,3.2,5,3,2,17.8,0,5.8,3.1,4,Moyen
2370,2024S1,23,M,Bac,Ingénierie,Rural,6.5,1.4,1.5,1.7,0.2,2,1,2,14.7,0,2.8,4.2,2,Faible
2370,2024S2,18,M,L3,Sciences,Rural,5.0,4.2,2.3,2.9,3.2,4,5,5,12.3,0,4.3,2.3,4,Moyen
2371,2023S1,22,M,L1,Droit,Urbain,9.0,1.7,3.7,6.7,1.3,5,5,1,12.7,1,3.1,3.7,2,Faible
2371,2023S2,19,F,L1,Gestion,Urbain,5.8,2.8,6.1,4.0,2.8,5,2,2,15.2,0,6.7,3.6,3,Faible
2372,2024S2,24,M,L2,Ingénierie,Rural,5.0,3.2,4.1,4.9,0.1,3,5,3,15.6,1,5.6,3.8,3,Faible
2372,2023S1,26,F,L1,Ingénierie,Urbain,6.7,4.7,5.5,0.0,0.0,2,2,4,13.4,0,2.5,3.7,3,Faible
2373,2023S2,19,M,L2,Gestion,Rural,7.8,3.2,0.4,3.4,2.9,3,4,2,15.3,0,5.1,3.0,2,Faible
2373,2024S1,26,F,M1,Ingénierie,Rural,8.6,2.1,6.0,4.6,5.0,4,5,2,15.4,1,3.8,1.0,3,Faible
2374,2023S2,25,F,L3,Sciences,Rural,3.0,4.9,4.7,4.2,2.1,5,4,1,13.0,1,6.3,3.1,4,Moyen
2374,2024S2,17,M,L1,Ingénierie,Rural,7.4,5.8,5.4,5.6,4.7,3,4,1,10.2,0,3.8,3.9,3,Faible
2375,2024S1,21,F,L1,Lettres,Urbain,8.8,1.7,0.0,2.7,0.0,5,3,3,13.5,0,2.6,4.4,3,Faible
2375,2023S1,19,F,L1,Sciences,Urbain,5.5,4.5,2.8,6.3,0.7,2,2,3,9.8,1,3.2,4.5,4,Moyen
2376,2024S1,22,M,L1,Ingénierie,Rural,6.0,6.0,1.6,3.1,2.7,4,4,3,10.9,0,6.3,3.7,2,Faible
2376,2023S1,26,M,L1,Droit,Urbain,5.0,4.7,4.8,4.0,2.8,2,3,3,13.2,0,5.2,4.4,3,Faible
2377,2023S1,18,M,L1,Sciences,Urbain,5.5,2.1,4.4,2.0,1.2,3,5,2,11.8,0,3.0,2.4,3,Faible
2377,2023S2,25,F,Bac,Lettres,Urbain,4.8,5.0,5.2,5.1,2.9,3,5,3,15.9,1,5.0,3.9,4,Moyen
2378,2023S2,22,M,Bac,Ingénierie,Urbain,7.6,4.5,2.8,2.5,1.2,1,4,3,10.0,0,2.8,3.6,2,Faible
2378,2023S2,23,F,L1,Sciences,Urbain,6.2,4.8,5.0,4.5,2.2,2,5,5,6.0,0,5.4,3.3,2,Faible
2379,2024S2,21,F,L2,Sciences,Rural,3.0,4.6,3.5,5.6,2.5,4,2,2,15.9,0,5.1,4.6,4,Moyen
2379,2024S2,25,M,L2,Sciences,Urbain,5.5,0.5,5.6,5.8,4.8,5,5,2,12.1,0,4.2,1.4,2,Faible
2380,2023S2,17,M,L1,Sciences,Urbain,5.3,4.2,4.7,9.2,0.7,1,1,2,12.3,0,4.4,2.8,3,Faible
2380,2024S2,21,F,L3,Sciences,Urbain,7.5,6.4,2.2,4.0,2.9,4,5,4,9.6,1,6.0,1.0,3,Faible
2381,2024S1,27,F,L3,Ingénierie,Urbain,6.2,7.4,4.0,3.4,3.3,2,4,3,6.3,0,4.3,1.8,3,Faible
2381,2024S1,26,F,L1,Sciences,Rural,6.2,6.5,1.0,2.7,5.4,5,3,3,9.5,0,5.7,2.2,2,Faible
2382,2024S2,27,F,Bac,Gestion,Urbain,7.2,4.6,5.6,5.2,4.3,4,2,3,13.7,1,3.1,3.2,3,Faible
